system,query word,query datetime,dataset,openalex id,doi,title,publisher,year,type,publication venue,authors,institutions,reference,cited by,fwci,citation percentile (by year/subfield),primary topic,primary subfield,primary field,primary domain,is oa,open access status,source type,retracted,language,country,from global south
DeepSeek,Machine Translation,2026-04-26 18:40:00,OpenAlex,https://openalex.org/W2097333193,https://doi.org/10.5555/92858.92860,A statistical approach to machine translation,null/unknown,1990.0,article,null/unknown,Peter F. Brown; John Cocke; Stephen A. Della Pietra; Vincent J. Della Pietra; Fredrick Jelinek; John Lafferty; Robert L. Mercer; Paul S. Roossin,IBM (United States),8.0,1699.0,26.8768,0.99787347,Rough Sets and Fuzzy Logic,Computational Theory and Mathematics,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,US,False
DeepSeek,Machine Translation,2026-04-26 18:40:00,OpenAlex,https://openalex.org/W2006969979,null/unknown,The mathematics of statistical machine translation: parameter estimation,null/unknown,1993.0,article,null/unknown,Peter F. Brown; Vincent J. Della Pietra; Stephen A. Della Pietra; Robert L. Mercer,IBM (United States),15.0,4124.0,32.6465,0.99801686,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,US,False
DeepSeek,Machine Translation,2026-04-26 18:40:00,OpenAlex,https://openalex.org/W2153653739,https://doi.org/10.3115/1073445.1073462,Statistical phrase-based translation,null/unknown,2003.0,article,null/unknown,Philipp Koehn; Franz Josef Och; Daniel Marcu,Southern California University for Professional Studies; University of Southern California,20.0,3276.0,106.846,0.99978097,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,null/unknown,False,English,US,False
DeepSeek,Machine Translation,2026-04-26 18:40:00,OpenAlex,https://openalex.org/W2437005631,https://doi.org/10.1162/coli.2007.33.2.201,Hierarchical Phrase-Based Translation,Association for Computational Linguistics,2007.0,article,Computational Linguistics,David Chiang,Associated Press,44.0,1163.0,142.3434,0.99987492,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,True,bronze,journal,False,English,US,False
DeepSeek,Machine Translation,2026-04-26 18:40:00,OpenAlex,https://openalex.org/W2154124206,https://doi.org/10.3115/1073083.1073133,Discriminative training and maximum entropy models for statistical machine translation,null/unknown,2001.0,article,null/unknown,Franz Josef Och; Hermann Ney,FH Aachen,16.0,1043.0,28.9137,0.99628586,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,null/unknown,False,English,DE,False
DeepSeek,Machine Translation,2026-04-26 18:40:00,OpenAlex,https://openalex.org/W2146574666,https://doi.org/10.3115/1075096.1075117,Minimum error rate training in statistical machine translation,null/unknown,2003.0,article,null/unknown,Franz Josef Och,University of Southern California; Marina Del Rey Hospital,21.0,2767.0,74.511,0.99957655,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,True,gold,null/unknown,False,English,US,False
DeepSeek,Machine Translation,2026-04-26 18:40:00,Semantic Scholar,null/unknown,https://doi.org/10.3115/1073083.1073135,Bleu: a Method for Automatic Evaluation of Machine Translation,null/unknown,2002.0,null/unknown,Annual Meeting of the Association for Computational Linguistics,Kishore Papineni; Salim Roukos; T. Ward; Wei-Jing Zhu,null/unknown,5.0,32806.0,null/unknown,null/unknown,Computer Science,null/unknown,null/unknown,null/unknown,True,open,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown
DeepSeek,Machine Translation,2026-04-26 18:40:00,OpenAlex,https://openalex.org/W2123301721,null/unknown,METEOR: An Automatic Metric for MT Evaluation with Improved Correlation with Human Judgments,null/unknown,2005.0,article,null/unknown,Satanjeev Banerjee; Alon Lavie,Carnegie Mellon University,6.0,3719.0,62.4844,0.99948776,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,US,False
DeepSeek,Machine Translation,2026-04-26 18:40:00,OpenAlex,https://openalex.org/W2149327368,null/unknown,A Study of Translation Edit Rate with Targeted Human Annotation,null/unknown,2006.0,article,null/unknown,Matthew Snover; Bonnie J. Dorr; Richard Schwartz; Linnea Micciulla; John Makhoul,"University of Maryland, College Park",11.0,2404.0,101.5957,0.99982668,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,US,False
DeepSeek,Machine Translation,2026-04-26 18:40:00,Crossref,null/unknown,https://doi.org/10.1007/978-0-387-30164-8_783,Statistical Machine Translation,Springer,2011.0,book chapter,Encyclopedia of Machine Learning,Miles Osborne,null/unknown,5.0,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,True,open,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown
