system,query word,query datetime,dataset,openalex id,doi,title,publisher,year,type,publication venue,authors,institutions,reference,cited by,fwci,citation percentile (by year/subfield),primary topic,primary subfield,primary field,primary domain,is oa,open access status,source type,retracted,language,country,from global south
GPT,Reinforcement Learning,2026-04-27 00:30:00,OpenAlex,https://openalex.org/W3011120880,,Learning from delayed rewards,Institut de l'Information Scientifique et Technique,1989.0,article,OpenGrey (Institut de l'Information Scientifique et Technique),Chris Watkins,,0.0,5471.0,37.0543,0.99816136,Intelligent Tutoring Systems and Adaptive Learning,Artificial Intelligence,Computer Science,Physical Sciences,false,closed,repository,false,English,Unknown,false
GPT,Reinforcement Learning,2026-04-27 00:30:00,OpenAlex,https://openalex.org/W2119717200,https://doi.org/10.1007/bf00992696,Simple statistical gradient-following algorithms for connectionist reinforcement learning,Springer,1992.0,article,Machine Learning,Ronald J. Williams,Northeastern University,41.0,7430.0,14.5083,0.98926367,Evolutionary Algorithms and Applications,Artificial Intelligence,Computer Science,Physical Sciences,true,bronze,journal,false,English,US,false
GPT,Reinforcement Learning,2026-04-27 00:30:00,OpenAlex,https://openalex.org/W32403112,https://doi.org/10.1007/bf00992698,Q-learning,Springer,1992.0,article,Machine Learning,Christopher J. Watkins; Peter Dayan,The FRAM Centre; University of Edinburgh,14.0,8935.0,19.5304,0.99330609,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,true,bronze,journal,false,English,NO; GB,false
GPT,Reinforcement Learning,2026-04-27 00:30:00,OpenAlex,https://openalex.org/W2131600418,https://doi.org/10.1145/203330.203343,Temporal difference learning and TD-Gammon,Association for Computing Machinery,1995.0,article,Communications of the ACM,Gerald Tesauro,IBM Research - Thomas J. Watson Research Center,7.0,1479.0,25.9424,0.99616858,Artificial Intelligence in Games,Artificial Intelligence,Computer Science,Physical Sciences,true,bronze,journal,false,English,US,false
GPT,Reinforcement Learning,2026-04-27 00:30:00,OpenAlex,https://openalex.org/W2119717200,https://doi.org/10.1007/bf00992696,Simple statistical gradient-following algorithms for connectionist reinforcement learning,Springer,1992.0,article,Machine Learning,Ronald J. Williams,Northeastern University,41.0,7433.0,14.5083,0.98926274,Evolutionary Algorithms and Applications,Artificial Intelligence,Computer Science,Physical Sciences,true,bronze,journal,false,English,US,false
GPT,Reinforcement Learning,2026-04-27 00:30:00,OpenAlex,https://openalex.org/W2124175081,,Generalization in Reinforcement Learning: Successful Examples Using Sparse Coarse Coding,,1995.0,article,,Richard S. Sutton,University of Massachusetts Amherst,23.0,1069.0,24.7329,0.99580713,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,false,closed,,false,English,US,false
GPT,Reinforcement Learning,2026-04-27 00:30:00,OpenAlex,https://openalex.org/W2048226872,https://doi.org/10.1023/a:1022635613229,Prioritized Sweeping: Reinforcement Learning with Less Data and Less Time,Springer,1993.0,article,Machine Learning,Andrew Moore; Christopher G. Atkeson,Massachusetts Institute of Technology,48.0,707.0,20.4032,0.99483599,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,true,bronze,journal,false,English,US,false
GPT,Reinforcement Learning,2026-04-27 00:30:00,OpenAlex,https://openalex.org/W2073384958,https://doi.org/10.1007/978-3-031-01551-9,Algorithms for Reinforcement Learning,Morgan & Claypool Publishers,2010.0,book chapter,Synthesis lectures on artificial intelligence and machine learning,Csaba Szepesvári,University of Alberta,210.0,750.0,54.64,0.99948206,Advanced Bandit Algorithms Research,Management Science and Operations Research,Decision Sciences,Social Sciences,true,bronze,journal,false,English,CA,false
GPT,Reinforcement Learning,2026-04-27 00:30:00,OpenAlex,https://openalex.org/W2155027007,,Policy Gradient Methods for Reinforcement Learning with Function Approximation,,1999.0,article,,Richard S. Sutton; David McAllester; Satinder Singh; Yishay Mansour,AT&T (United States),18.0,4964.0,26.5526,0.99642746,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,false,closed,,false,English,US,false
GPT,Reinforcement Learning,2026-04-27 00:30:00,OpenAlex,https://openalex.org/W2172968643,https://doi.org/10.1016/j.neucom.2007.11.026,Natural Actor-Critic,Elsevier,2008.0,article,Neurocomputing,Jan Peters; Stefan Schaal,University of Southern California; Max Planck Institute for Biological Cybernetics; Advanced Telecommunications Research Institute International,45.0,750.0,66.4365,0.9992932,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,false,closed,journal,false,English,US; DE; JP,false
