system,query word,query datetime,dataset,openalex id,doi,title,publisher,year,type,publication venue,authors,institutions,reference,cited by,fwci,citation percentile (by year/subfield),primary topic,primary subfield,primary field,primary domain,is oa,open access status,source type,retracted,language,country,from global south
Gemini,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2126466006,https://doi.org/10.1038/171737a0,Molecular Structure of Nucleic Acids: A Structure for Deoxyribose Nucleic Acid,Nature,1953,article,Nature,James Dewey Watson; Francis Crick,Medical Research Council,5,13110.0,57.7378,0.99986651,"Genetics, Bioinformatics, and Biomedical Research",Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,GB,false
Gemini,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2168909179,https://doi.org/10.1038/35057062,Initial sequencing and analysis of the human genome,Nature,2001,article,Nature,Eric S. Lander; Lauren Linton; Bruce W. Birren; Chad Nusbaum; Michael C. Zody; Jennifer Baldwin; Keri Devon; Ken Dewar; Michael P. Doyle; William W. Fitzhugh; Roel Funke; Diane Gage; Katrina L. Harris; Andrew Heaford; John G. Howland; Lisa Kann; Jessica A. Lehoczky; R Paul Levine; Paul McEwan; Kevin McKernan; James C. Meldrim; Jill P. Mesirov; Cher Miranda; William Morris; Jerome W. Naylor; Christina Raymond; Mark Rosetti; Ralph Santos; Andrew Sheridan; Carrie Sougnez; Nicole Stange-Thomann; Nikola M. Stojanović; Aravind Subramanian; Dudley Wyman; Jane Rogers; John Sulston; R. Ainscough; Stephan Beck; David Bentley; John H. Burton; Christopher Clee; Nigel Carter; Alan Coulson; Rebecca Deadman; Panos Deloukas; Andrew Dunham; Ian Dunham; Richard Durbin; Lisa French; Darren Grafham; Simon G. Gregory; Tim Hubbard; Sean Humphray; Adrienne Hunt; Matthew C. Jones; Christine Lloyd; Amanda A. McMurray; Lucy Matthews; Simon Mercer; Sarah Milne; James C. Mullikin; Andrew J. Mungall; R. W. Plumb; Mark T. Ross; R. Shownkeen; Sarah Sims; R Waterston; Richard K. Wilson; LaDeana W. Hillier; John D. McPherson; Marco A. Marra; Elaine R. Mardis; Lucinda A. Fulton; Asif Chinwalla; Kymberlie Pepin; Warren Gish; Stephanie L. Chissoe; Michael C. Wendl; Kim D. Delehaunty; Tracie L. Miner; Andrew Delehaunty; Jason Kramer; Lisa L. Cook; Robert S. Fulton; D. Johnson; Patrick Minx; Sandra W. Clifton; Trevor Hawkins; Elbert Branscomb; Paul Predki; Paul Richardson; Sarah Wenning; Tom Slezak; Norman A. Doggett; Jan‐Fang Cheng; Anne S. Olsen; Susan Lucas; Christopher J. Elkin; Edward C. Uberbacher; M.E. Frazier,Whitehead Institute for Biomedical Research; Wellcome Sanger Institute; Washington University in St. Louis; Joint Genome Institute,460,24479.0,572.1861,1.0,RNA and protein synthesis mechanisms,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,hybrid,journal,false,English,US; GB,false
Gemini,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2127230663,https://doi.org/10.1126/science.1058040,The Sequence of the Human Genome,American Association for the Advancement of Science,2001,article,Science,J. Craig Venter; Mark D. Adams; Eugene W. Myers; Peter W. Li; Richard Mural; Granger G. Sutton; Hamilton O. Smith; Mark Yandell; Cheryl Evans; Robert A. Holt; Jeannine D. Gocayne; Peter G. Amanatides; Richard M. Ballew; Daniel H. Huson; Jennifer R. Wortman; Qing Zhang; Chinnappa D. Kodira; Xiangqun Zheng-Bradley; Lin Chen; Marian Skupski; G. Subramanian; Paul D. Thomas; Jinghui Zhang; George L. Gabor Miklos; Catherine R. Nelson; Samuel Broder; Andrew G. Clark; Joe Nadeau; Victor A. McKusick; Norton D. Zinder; Arnold J. Levine; Richard J. Roberts; Mel I. Simon; Carolyn W. Slayman; Michael W. Hunkapiller; Randall Bolanos; Arthur L. Delcher; Ian Dew; Daniel Fasulo; Michael J. Flanigan; Liliana Florea; Aaron L. Halpern; Sridhar Hannenhalli; Saul Kravitz; Samuel Lévy; Clark Mobarry; Knut Reinert; Karin Remington; Jane Abu-Threideh; Ellen M. Beasley; Kendra Biddick; Vivien Bonazzi; Rhonda Brandon; Michele Cargill; Ishwar Chandramouliswaran; Rosane Charlab; Kabir Chaturvedi; Zuoming Deng; Valentina Di Francesco; Patrick Dunn; Karen Eilbeck; Carlos Evangelista; Andrei Gabrielian; Weiniu Gan; Wangmao Ge; Fangcheng Gong; Zhiping Gu; Ping Guan; Thomas J. Heiman; Maureen E. Higgins; Rui‐Ru Ji; Zhaoxi Ke; Karen A. Ketchum; Zhongwu Lai; Yiding Lei; Zhenya Li; Jiayin Li; Yong Liang; Xiaoying Lin; Fu Lu; Gennady V. Merkulov; Natalia V. Milshina; Helen M. Moore; Ashwinikumar K. Naik; Vaibhav A. Narayan; Beena Neelam; Deborah Nusskern; Douglas B. Rusch; Steven L. Salzberg; Wei Shao; Bixiong Chris Shue; Jing‐Tao Sun; Zhen Yuan Wang; Aihui Wang; Xin Wang; Jian Wang; Ming-Hui Wei; Ron Wides; Chunlin Xiao; Chunhua Yan,"Pacific Engineering (United States); University of California, Berkeley; Pennsylvania State University; Case Western Reserve University; Johns Hopkins University; Johns Hopkins Hospital; Rockefeller University; New England Biolabs (United States); California Institute of Technology; Yale University; Bar-Ilan University",189,13629.0,436.3835,0.99999007,Genomics and Phylogenetic Studies,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,US; IL,false
Gemini,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2138270253,https://doi.org/10.1073/pnas.74.12.5463,DNA sequencing with chain-terminating inhibitors,National Academy of Sciences,1977,article,Proceedings of the National Academy of Sciences,Frederick Sanger; S. Nicklen; Alan Coulson,MRC Laboratory of Molecular Biology; Medical Research Council,12,69225.0,92.4653,0.99989194,Bacteriophages and microbial interactions,Ecology,Environmental Science,Physical Sciences,true,green,journal,false,English,GB,false
Gemini,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2045435533,https://doi.org/10.1126/science.1225829,A Programmable Dual-RNA-Guided DNA Endonuclease in Adaptive Bacterial Immunity,American Association for the Advancement of Science,2012,article,Science,Martin Jínek; Krzysztof Chylinski; Ines Fonfara; M. Hauer; Jennifer A. Doudna; Emmanuelle Charpentier,"Howard Hughes Medical Institute; University of California, Berkeley; Lawrence Berkeley National Laboratory",48,17020.0,191.4567,0.99996265,CRISPR and Genetic Engineering,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,true,green,journal,false,English,US,false
Gemini,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2064815984,https://doi.org/10.1126/science.1231143,Multiplex Genome Engineering Using CRISPR/Cas Systems,American Association for the Advancement of Science,2013,article,Science,Le Cong; F. Ann Ran; David Cox; Shuailiang Lin; Robert P. J. Barretto; Naomi Habib; Patrick D. Hsu; Xuebing Wu; Wenyan Jiang; Luciano A. Marraffini; Feng Zhang,Harvard University; Massachusetts Institute of Technology; Harvard-MIT Division of Health Sciences and Technology; Tsinghua University; Columbia University; Rockefeller University,32,15589.0,483.5689,0.99999535,CRISPR and Genetic Engineering,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,US; CN,true
Gemini,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W1992194142,https://doi.org/10.1038/356037a0,The C. elegans genome sequencing project: a beginning,Nature,1992,article,Nature,John Sulston; Z. Du; Karen Thomas; Richard K. Wilson; L. Hillier; Rodger Staden; N. Halloran; P. Green; Jean Thierry‐Mieg; Lisa Q.Q. Qiu; Steven P. Dear; Alan Coulson; Molly Craxton; Richard Durbin; Mary Berks; Mark M. Metzstein; Trevor Hawkins; R. Ainscough; R Waterston,Medical Research Council; MRC Laboratory of Molecular Biology; Washington University in St. Louis; Laboratoire de Mathématiques d'Orsay; Centre National de la Recherche Scientifique,66,490.0,15.6509,0.99333333,"Genetics, Aging, and Longevity in Model Organisms",Aging,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,GB; US; FR,false
Gemini,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2107641701,https://doi.org/10.1016/0022-2836(85)90286-4,The mitochondrial genome of the fission yeast Schizosaccharomyces pombe,Elsevier,1985,article,Journal of Molecular Biology,B. Franz Lang; Fred Ahne; Linda Bonen,Ludwig-Maximilians-Universität München; Dalhousie University,49,94.0,5.3075,0.9657567,RNA and protein synthesis mechanisms,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,journal,false,English,DE; CA,false
Gemini,Genomics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2581817305,,Genome sequence of the nematode C. elegans: a platform for investigating biology.,,1998,article,,James Mussell,,0,183.0,1.6728,0.85233645,"Genetics, Aging, and Longevity in Model Organisms",Aging,"Biochemistry, Genetics and Molecular Biology",Life Sciences,false,closed,,false,English,Unknown,false
Gemini,Genomics,2026-04-27 12:00:00,Crossref,,https://doi.org/10.1038/s41586-023-06457-y,The complete sequence of a human Y chromosome,Springer,2023,article,Nature,Arang Rhie; Sergey Nurk; Monika Cechova; Savannah J. Hoyt; Dylan J. Taylor; Nicolas Altemose; Paul W. Hook; Sergey Koren; Mikko Rautiainen; Ivan A. Alexandrov; Jamie Allen; Mobin Asri; Andrey V. Bzikadze; Nae-Chyun Chen; Chen-Shan Chin; Mark Diekhans; Paul Flicek; Giulio Formenti; Arkarachai Fungtammasan; Carlos Garcia Giron; Erik Garrison; Ariel Gershman; Jennifer L. Gerton; Patrick G. S. Grady; Andrea Guarracino; Leanne Haggerty; Reza Halabian; Nancy F. Hansen; Robert Harris; Gabrielle A. Hartley; William T. Harvey; Marina Haukness; Jakob Heinz; Thibaut Hourlier; Robert M. Hubley; Sarah E. Hunt; Stephen Hwang; Miten Jain; Rupesh K. Kesharwani; Alexandra P. Lewis; Heng Li; Glennis A. Logsdon; Julian K. Lucas; Wojciech Makalowski; Christopher Markovic; Fergal J. Martin; Ann M. Mc Cartney; Rajiv C. McCoy; Jennifer McDaniel; Brandy M. McNulty; Paul Medvedev; Alla Mikheenko; Katherine M. Munson; Terence D. Murphy; Hugh E. Olsen; Nathan D. Olson; Luis F. Paulin; David Porubsky; Tamara Potapova; Fedor Ryabov; Steven L. Salzberg; Michael E. G. Sauria; Fritz J. Sedlazeck; Kishwar Shafin; Valery A. Shepelev; Alaina Shumate; Jessica M. Storer; Likhitha Surapaneni; Angela M. Taravella Oill; Françoise Thibaud-Nissen; Winston Timp; Marta Tomaszkiewicz; Mitchell R. Vollger; Brian P. Walenz; Allison C. Watwood; Matthias H. Weissensteiner; Aaron M. Wenger; Melissa A. Wilson; Samantha Zarate; Yiming Zhu; Justin M. Zook; Evan E. Eichler; Rachel J. O'Neill; Michael C. Schatz; Karen H. Miga; Kateryna D. Makova; Adam M. Phillippy,,160,407.0,,,,,,,Unknown,,,Unknown,Unknown,Unknown,Unknown
