system,query word,query datetime,dataset,openalex id,doi,title,publisher,year,type,publication venue,authors,institutions,reference,cited by,fwci,citation percentile (by year/subfield),primary topic,primary subfield,primary field,primary domain,is oa,open access status,source type,retracted,language,country,from global south
GPT,Econometrics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2083211221,https://doi.org/10.2307/1906935,The Probability Approach in Econometrics,Wiley,1944.0,article,Econometrica,Trygve Haavelmo,,0,1263.0,2.3971,0.86419753,Forecasting Techniques and Applications,Management Science and Operations Research,Decision Sciences,Social Sciences,false,closed,journal,false,English,Unknown,false
GPT,Econometrics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2102236934,https://doi.org/10.2307/1907382,Estimation of Relationships for Limited Dependent Variables,Wiley,1958.0,article,Econometrica,James Tobin,,5,6903.0,6.1614,0.95339806,Advanced Clustering Algorithms Research,Artificial Intelligence,Computer Science,Physical Sciences,false,closed,journal,false,English,Unknown,false
GPT,Econometrics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2321421355,https://doi.org/10.2307/2227337,Distributed Lags and Investment Analysis.,Oxford University Press,1955.0,article,The Economic Journal,Lawrence R. Klein; L. M. Koyck; Hendrika Goris,University of Oxford; Institute of Mathematical Statistics,0,505.0,16.8977,0.97546973,Economic theories and models,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,false,closed,journal,false,English,GB; US,false
GPT,Econometrics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2904407565,https://doi.org/10.1111/j.2517-6161.1956.tb00230.x,Regression Analysis of Relationships between Autocorrelated Time Series,Oxford University Press,1956.0,article,Journal of the Royal Statistical Society Series B (Statistical Methodology),J. Wise,University of Birmingham,25,4.0,0.0,0.31163887,Economics of Agriculture and Food Markets,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,false,closed,journal,false,English,GB,false
GPT,Econometrics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W3124228313,https://doi.org/10.1086/259131,A New Approach to Consumer Theory,University of Chicago Press,1966.0,article,Journal of Political Economy,Kelvin Lancaster,,0,8112.0,16.8212,0.98895899,Sharing Economy and Platforms,Marketing,"Business, Management and Accounting",Social Sciences,false,closed,journal,false,English,Unknown,false
GPT,Econometrics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2165144879,https://doi.org/10.2307/2171753,Instrumental Variables Regression with Weak Instruments,Wiley,1997.0,article,Econometrica,Douglas O. Staiger; James H. Stock,Dartmouth College; National Bureau of Economic Research; Harvard University,0,7228.0,52.2217,0.99906803,Monetary Policy and Economic Impact,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences,false,closed,journal,false,English,US,false
GPT,Econometrics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W3125844422,https://doi.org/10.2307/2669498,Generalized Method of Moments Estimation,,2000.0,article,Journal of the American Statistical Association,Guido M. Kuersteiner; László Mátyás,,0,139.0,31.3527,0.99539323,Climate Change Policy and Economics,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,false,closed,journal,false,English,Unknown,false
GPT,Econometrics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2075971362,https://doi.org/10.1162/003465303322369867,Simple Estimators for Treatment Parameters in a Latent-Variable Framework,MIT Press,2003.0,article,The Review of Economics and Statistics,James J. Heckman; Justin L. Tobias; Edward Vytlacil,"University of Chicago; University of California, Irvine; Stanford University",14,145.0,14.2535,0.99283243,Advanced Causal Inference Techniques,Statistics and Probability,Mathematics,Physical Sciences,false,closed,journal,false,English,US,false
GPT,Econometrics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2080061756,https://doi.org/10.1111/1467-937x.00044,Matching As An Econometric Evaluation Estimator,Oxford University Press,1998.0,article,The Review of Economic Studies,James J. Heckman; Hidehiko Ichimura; Petra Todd,University of Chicago; University of Pittsburgh,26,3787.0,34.2883,0.99868508,Statistical Methods and Inference,Statistics and Probability,Mathematics,Physical Sciences,false,closed,journal,false,English,US,false
GPT,Econometrics,2026-04-27 12:00:00,OpenAlex,https://openalex.org/W2104780889,https://doi.org/10.2307/2951620,Identification and Estimation of Local Average Treatment Effects,Wiley,1994.0,article,Econometrica,Guido W. Imbens; Joshua D. Angrist,Massachusetts Institute of Technology; National Bureau of Economic Research; IZA - Institute of Labor Economics,0,4058.0,25.1057,0.99392802,Economic Policies and Impacts,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,false,closed,journal,false,English,US; DE,false
