system,query word,query datetime,dataset,openalex id,doi,title,publisher,year,type,publication venue,authors,institutions,reference,cited by,fwci,citation percentile (by year/subfield),primary topic,primary subfield,primary field,primary domain,is oa,open access status,source type,retracted,language,country,from global south
GPT,Reinforcement Learning,2026-04-28 22:40:00,OpenAlex,https://openalex.org/W3011120880,null/unknown,Learning from delayed rewards,Institut de l'Information Scientifique et Technique,1989.0,article,OpenGrey (Institut de l'Information Scientifique et Technique),Chris Watkins,null/unknown,0,5471.0,37.0543,0.99816136,Intelligent Tutoring Systems and Adaptive Learning,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,repository,False,English,null/unknown,False
GPT,Reinforcement Learning,2026-04-28 22:40:00,OpenAlex,https://openalex.org/W2076337359,https://doi.org/10.1512/iumj.1957.6.56038,A Markovian Decision Process,Indiana University,1957.0,article,Indiana University Mathematics Journal,Richard Bellman,null/unknown,2,2375.0,1.5234,0.8272328,Stochastic processes and statistical mechanics,Mathematical Physics,Mathematics,Physical Sciences,False,closed,journal,False,English,null/unknown,False
GPT,Reinforcement Learning,2026-04-28 22:40:00,OpenAlex,https://openalex.org/W2150147323,null/unknown,The Asymptotic Convergence-Rate of Q-learning,null/unknown,1997.0,article,null/unknown,Csaba Szepesvári,MTA-SZTE Research Group on Artificial Intelligence,14,119.0,1.2077,0.84406226,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,HU,False
GPT,Reinforcement Learning,2026-04-28 22:40:00,OpenAlex,https://openalex.org/W2119717200,https://doi.org/10.1007/bf00992696,Simple statistical gradient-following algorithms for connectionist reinforcement learning,Springer,1992.0,article,Machine Learning,Ronald J. Williams,Northeastern University,41,7430.0,14.5083,0.98926367,Evolutionary Algorithms and Applications,Artificial Intelligence,Computer Science,Physical Sciences,True,bronze,journal,False,English,US,False
GPT,Reinforcement Learning,2026-04-28 22:40:00,OpenAlex,https://openalex.org/W32403112,https://doi.org/10.1007/bf00992698,Q-learning,Springer,1992.0,article,Machine Learning,Christopher J. Watkins; Peter Dayan,The FRAM Centre; University of Edinburgh,14,8935.0,19.5304,0.99330609,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,True,bronze,journal,False,English,NO; GB,False
GPT,Reinforcement Learning,2026-04-28 22:40:00,Crossref,null/unknown,https://doi.org/10.1016/b978-1-4832-1448-1.50011-1,Reinforcement Comparison,Elsevier,1991.0,book chapter,Connectionist Models,Peter Dayan,null/unknown,3,4.0,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown
GPT,Reinforcement Learning,2026-04-28 22:40:00,OpenAlex,https://openalex.org/W2156737235,null/unknown,Actor-critic algorithms,Massachusetts Institute of Technology,2002.0,book chapter,DSpace@MIT (Massachusetts Institute of Technology),Vijay R. Konda; John N. Tsitsiklis,Massachusetts Institute of Technology,17,1818.0,8.2288,0.97653959,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,True,green,repository,False,English,US,False
GPT,Reinforcement Learning,2026-04-28 22:40:00,OpenAlex,https://openalex.org/W2155027007,null/unknown,Policy Gradient Methods for Reinforcement Learning with Function Approximation,null/unknown,1999.0,article,null/unknown,Richard S. Sutton; David McAllester; Satinder Singh; Yishay Mansour,AT&T (United States),18,4964.0,26.5526,0.99642746,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,US,False
GPT,Reinforcement Learning,2026-04-28 22:40:00,OpenAlex,https://openalex.org/W2139418546,https://doi.org/10.1109/9.580874,An analysis of temporal-difference learning with function approximation,Institute of Electrical and Electronics Engineers,1997.0,article,IEEE Transactions on Automatic Control,John N. Tsitsiklis; Benjamin Van Roy,Decision Systems (United States); Massachusetts Institute of Technology,31,1213.0,26.5966,0.9961568,Machine Learning and Algorithms,Artificial Intelligence,Computer Science,Physical Sciences,True,green,journal,False,English,US,False
GPT,Reinforcement Learning,2026-04-28 22:40:00,OpenAlex,https://openalex.org/W1597303641,null/unknown,Least-Squares Temporal Difference Learning,null/unknown,1999.0,article,null/unknown,Justin A. Boyan,null/unknown,14,261.0,5.0976,0.95004186,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,null/unknown,False,English,null/unknown,False
