system,query word,query datetime,dataset,openalex id,doi,title,publisher,year,type,publication venue,authors,institutions,reference,cited by,fwci,citation percentile (by year/subfield),primary topic,primary subfield,primary field,primary domain,is oa,open access status,source type,retracted,language,country,from global south
DeepSeek,Reinforcement Learning,2026-04-27 00:30:00,OpenAlex,https://openalex.org/W2130801532,null/unknown,A Natural Policy Gradient,University of Pennsylvania,2001,article,ScholarlyCommons (University of Pennsylvania),Sham M. Kakade,Oxford Centre for Computational Neuroscience,10.0,729.0,4.9203,0.95022832,Machine Learning and Algorithms,Artificial Intelligence,Computer Science,Physical Sciences,True,green,repository,False,English,GB,False
DeepSeek,Reinforcement Learning,2026-04-27 00:30:00,OpenAlex,https://openalex.org/W1771410628,https://doi.org/10.48550/arxiv.1502.05477,Trust Region Policy Optimization,Cornell University,2015,article,arXiv,John Schulman; Sergey Levine; Philipp Moritz; Michael I. Jordan; Pieter Abbeel,"University of California, Berkeley",32.0,3131.0,null/unknown,null/unknown,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,True,green,repository,False,English,US,False
DeepSeek,Reinforcement Learning,2026-04-27 00:30:00,Semantic Scholar,null/unknown,null/unknown,Proximal Policy Optimization Algorithms,null/unknown,2017,null/unknown,arXiv,John Schulman; Filip Wolski; Prafulla Dhariwal; Alec Radford; Oleg Klimov,null/unknown,14.0,26815.0,null/unknown,null/unknown,Computer Science,null/unknown,null/unknown,null/unknown,True,open,null/unknown,null/unknown,null/unknown,null/unknown,null/unknown
DeepSeek,Reinforcement Learning,2026-04-27 00:30:00,OpenAlex,https://openalex.org/W2781726626,https://doi.org/10.48550/arxiv.1801.01290,Soft Actor-Critic: Off-Policy Maximum Entropy Deep Reinforcement Learning with a Stochastic Actor,Cornell University,2018,preprint,arXiv,Tuomas Haarnoja; Aurick Zhou; Pieter Abbeel; Sergey Levine,null/unknown,34.0,3485.0,null/unknown,null/unknown,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,True,green,repository,False,English,null/unknown,False
DeepSeek,Reinforcement Learning,2026-04-27 00:30:00,OpenAlex,https://openalex.org/W2260756217,https://doi.org/10.48550/arxiv.1602.01783,Asynchronous Methods for Deep Reinforcement Learning,Cornell University,2016,preprint,arXiv,Volodymyr Mnih; Adrià Puigdomènech Badia; Mehdi Mirza; Alex Graves; Timothy Lillicrap; Tim Harley; David Silver; Koray Kavukcuoglu,null/unknown,32.0,1690.0,null/unknown,null/unknown,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,True,green,repository,False,English,null/unknown,False
DeepSeek,Reinforcement Learning,2026-04-27 00:30:00,OpenAlex,https://openalex.org/W2145339207,https://doi.org/10.1038/nature14236,Human-level control through deep reinforcement learning,Nature,2015,article,Nature,Volodymyr Mnih; Koray Kavukcuoglu; David Silver; Andrei A. Rusu; Joel Veness; Marc G. Bellemare; Alex Graves; Martin Riedmiller; Andreas Fidjeland; Georg Ostrovski; Stig Petersen; Charles Beattie; Amir Sadik; Ioannis Antonoglou; Helen King; Dharshan Kumaran; Daan Wierstra; Shane Legg; Demis Hassabis,Google (United Kingdom); DeepMind (United Kingdom),38.0,29356.0,585.6364,1.0,Neural dynamics and brain function,Cognitive Neuroscience,Neuroscience,Life Sciences,False,closed,journal,False,English,GB,False
DeepSeek,Reinforcement Learning,2026-04-27 00:30:00,OpenAlex,https://openalex.org/W1757796397,https://doi.org/10.48550/arxiv.1312.5602,Playing Atari with Deep Reinforcement Learning,Cornell University,2013,preprint,arXiv,Volodymyr Mnih; Koray Kavukcuoglu; David Silver; Alex Graves; Ioannis Antonoglou; Daan Wierstra; Martin Riedmiller,null/unknown,29.0,5121.0,null/unknown,null/unknown,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,True,green,repository,False,English,null/unknown,False
DeepSeek,Reinforcement Learning,2026-04-27 00:30:00,OpenAlex,https://openalex.org/W2257979135,https://doi.org/10.1038/nature16961,Mastering the game of Go with deep neural networks and tree search,Nature,2016,article,Nature,David Silver; Aja Huang; Chris J. Maddison; Arthur Guez; Laurent Sifre; George van den Driessche; Julian Schrittwieser; Ioannis Antonoglou; Veda Panneershelvam; Marc Lanctot; Sander Dieleman; Dominik Grewe; John Nham; Nal Kalchbrenner; Ilya Sutskever; Timothy Lillicrap; Madeleine Leach; Koray Kavukcuoglu; Thore Graepel; Demis Hassabis,Google (United Kingdom); DeepMind (United Kingdom); Google (United States),66.0,15640.0,2219.9277,1.0,Artificial Intelligence in Games,Artificial Intelligence,Computer Science,Physical Sciences,False,closed,journal,False,English,GB; US,False
DeepSeek,Reinforcement Learning,2026-04-27 00:30:00,OpenAlex,https://openalex.org/W2772709170,https://doi.org/10.48550/arxiv.1712.01815,Mastering Chess and Shogi by Self-Play with a General Reinforcement Learning Algorithm,Cornell University,2017,preprint,arXiv,David Silver; Thomas Hubert; Julian Schrittwieser; Ioannis Antonoglou; Matthew Lai; Arthur Guez; Marc Lanctot; Laurent Sifre; Dharshan Kumaran; Thore Graepel; Timothy Lillicrap; Karen Simonyan; Demis Hassabis,null/unknown,23.0,1079.0,null/unknown,null/unknown,Artificial Intelligence in Games,Artificial Intelligence,Computer Science,Physical Sciences,True,green,repository,False,English,null/unknown,False
DeepSeek,Reinforcement Learning,2026-04-27 00:30:00,OpenAlex,https://openalex.org/W2761873684,https://doi.org/10.1609/aaai.v32i1.11796,Rainbow: Combining Improvements in Deep Reinforcement Learning,Association for the Advancement of Artificial Intelligence,2018,article,Proceedings of the AAAI Conference on Artificial Intelligence,Matteo Hessel; Joseph Modayil; Hado van Hasselt; Tom Schaul; Georg Ostrovski; Will Dabney; Dan Horgan; Bilal Piot; Mohammad Gheshlaghi Azar; David Silver,DeepMind (United Kingdom),58.0,1702.0,56.3884,0.9990142,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,True,diamond,conference,False,English,GB,False
